Fault-Tolerant Environment-Control and Life-Support System,Michele Schreiner,,Phase I,Changing Scenes/Motive Power Development,68355,,GRC
Digital Design Derivation System for Hardware Synthesis,Ansuya Bhasin,,Phase I,Derivation Systems Inc,69527,,LaRC
Infrared Acousto-Optic Tunable Filter,Phoebe Chang,,Phase I,Aurora Assoc,70000,,GSFC
Spacecrew Testing and Recording System,Lita Sam-Vargas,,Phase I,Sam Technology Inc,66700,,JSC
Adapting Radar Power Requirements to Target Presence and Range,Rudy Ramos,,Phase I,AVW Electronic Systems Inc,68473,,JSC
Indicial-Function Approach Using an Euler Finite-Element CFD Code,Samuel McIntosh,,Phase I,McIntosh Structural Dynamics Inc,52443,,ARC
High-Performance and Low-Power Wavelet-Transform Visible Image Encoder,Alexander Moopenn,,Phase I,Nanosystem Design,68065,,JSC
Automated Engine Control and Facultative Fuel Injection System,Alvin Lowi,,Phase I,Lion Engineering Inc,70000,,ARC
Combustion-Stability Test Bed for Liquid-Oxygen Hybrid Motors,Bevin Mckinney,,Phase I,American Rocket Co,66469,,MSFC
Tools for Software Safety Analysis in Aerospace Applications,Sergio Guarro,,Phase I,Advanced System Concepts Assoc,68811,,JSC
High-Performance Cadmium-Zinc-Tellurium Detectors and Arrays for X-Rays,Jack Butler,,Phase I,Aurora Technologies Corp,69994,,GSFC
Compact Airborne Particle-Sizing Sensor,James Trolinger,,Phase I,MetroLaser Inc.,69962,,ARC
Use of Digital Video Processors to Add Functionality to Digital Electronic Still Cameras,James Tyler,,Phase I,Optivision Inc,70000,,JSC
Finite-Element CFD Analysis for Turbulent and Chemically Reactive Flows around Aerospace Vehicles,S.S. Saghera,,Phase I,Engineering Computations,70000,,ARC
Electronic Holographic System for Data Capture Storage and Display,Patty Shaw,,Phase I,Physical Optics Corporation Applied Technology Division,69995,,SSC
Superconducting Tunnel Junctions with Multilayer Electrodes as Energy-Resolving X-Ray Detectors,John Rowell,,Phase I,Conductus Inc,69999,,GSFC
Immunized Neural Network for Sensory System Fusion,Dan Greenwood,,Phase I,Netrologic Inc,69983,,GSFC
Optical Surface Contouring for Non-Destructive Inspection of Turbomachinery,W.C.L. Shih,,Phase I,PRI Research and Development,69908,,GRC
High-Precision Interferometer for Deformable Mirror Testing,Bruce Maxfield,,Phase I,Industrial Sensors & Actuators,70000,,MSFC
Steam-Reforming of Wastes for Life Support in Space Systems,Christopher Miles,,Phase I,Synthetica Technologies Inc,67612,,ARC
Low-Noise Direct-Current Squid Amplifier with Simplified Readout Electronics,Linda Capuano,,Phase I,Conductus Inc,69946,,GSFC
Room-Temperature Long-Wave Infrared Spectrometer,Linda Papermaster,,Phase I,Opto-Knowledge Systems Inc. (OKSI),69664,,JPL
Pump Impeller Test Method Using Dynamically Calibrated Magnetic Bearings,Joseph Scharrer,,Phase I,Rotordynamics-Seal Research Inc,69989,,MSFC
Flexible Thin-Film Cadmium-Telluride Solar Cells,Vijay Kapur,,Phase I,International Solar Electric Technology,69289,,GRC
Improved Fracture Toughness and Oxidation Resistance in Small Composite Liquid-Rocket Combustion Chambers,Craig Ward,,Phase I,Ultramet,69742,,JSC
Robust Aerodynamic Analysis Method for Design of General Aviation Aircraft Configurations,Ilan Kroo,,Phase I,Desktop Aeronautics Inc.,45742,,LaRC
High-Precision Adaptive Mirror,Bruce Maxfield,,Phase I,Industrial Sensors & Actuators,70000,,JPL
Structuring and Retrieving Design Information,Steven Harari,,Phase I,Enterprise Integration Technologies Corp,69649,,ARC
Furlable Microwave Antenna Reflector,James Stumm,,Phase I,ATK Space Systems Inc,65124,,MSFC
Artificial Intelligence Techniques for Reactive Planning,Andrea Henke,,Phase I,Stottler Henke Associates Inc.,70000,,JSC
Automated Information Mining of Large Software Collections for the Extraction of Reusable Code,Edward Hujsak,,Phase I,Perigee West Co,69743,,GSFC
Miniature Holographic Display System for Planetary Rover Missions,William Davis,,Phase I,Advantech Inc,69692,,JPL
Lightweight Reaction Wheels with Extended Momentum Capability,Joseph Garibotti,,Phase I,Applied Material Technologies Inc,69798,,GRC
Anti-Glare Space Suit Visors and Spacecraft Windows,George Levy,,Phase I,Counseling & Consulting Assoc,68391,,JSC
Noise Reduction System for General Aviation Aircraft,Craig Ward,,Phase I,Ultramet,70000,,GRC
Optical Imaging and Tracking System for Rotor Blade Motion,Suman Ganguly,,Phase I,Center for Remote Sensing Inc,70000,,ARC
Natural Language Understanding System Based on Optoelectronic Neural Networks,Patty Shaw,,Phase I,Physical Optics Corporation Applied Technology Division,65668,,JSC
Ultra-Low-Prime-Power X-Band Transponder Subsystem for Microspacecraft,Daniel Ch&#039;En,,Phase I,Microwave Monolithics Inc,70000,,JPL
Airborne Observatory Operations Associate,Robert Bassett,,Phase I,ISX Corp,67800,,ARC
General Aviation Data Management,John Sorensen,,Phase II,Sensis Seagull Technology Center,596242,,ARC
A Practical Electronic Holographic System for Data Capture Storage and Display,Patty Shaw,,Phase II,Physical Optics Corporation Applied Technology Division,596981,,SSC
Performance and Cost-Effective High Pressure Ceramic Composite Combustion Chambers,Craig Ward,,Phase II,Ultramet,598055,,JSC
Structural Characterization of Metal-Matrix Composites Using Computed Tomography Data,Ed Lebaker,,Phase II,Advanced Research & Applications Corp,593019,,GRC
Airborne Observatory Operations Systems,Allen Smith,,Phase II,ISX Corp,592081,,ARC
3D Sensor Readout Electronics,John Stuart,,Phase II,Irvine Sensors Corp,589328,,JPL
Ultra-Low-Prime-Power X-Band Transponder Subsystem for Microspacecraft,Daniel Ch&#039;En,,Phase II,Microwave Monolithics Inc,590281,,JPL
Structuring and Retrieving Design Information,Steven Harari,,Phase II,Enterprise Integration Technologies Corp,465288,,ARC
Low-Power Real-Time Image Encoder Based on Vector Quantization,Alexander Moopenn,,Phase II,Nanosystem Design,593204,,JPL
Optical Parametric Oscillator for Airborne Lidar,Eli Margalith,,Phase II,Opotek Inc,600000,,LaRC
Steam-Reforming of Wastes for Life Support in Space Systems,Christopher Miles,,Phase II,Synthetica Technologies Inc,0,,ARC
Automated Nap-of-the-Earth Data Collection Radar,Russell Lefevre,,Phase II,Technology Service Corporation,592126,,ARC
Heterogeneous Data Management on Large Networks, ,,Phase II,SAIS Inc,0,,JSC
Hydrogen Flame Viewing Camera,David Duncan,,Phase II,Duncan Technologies Inc,580726,,SSC
Artificial Intelligence Techniques for Flight Activities Planning,Andrea Henke,,Phase II,Stottler Henke Associates Inc.,525481,,JSC
Evaluation and Portable Design of Reverse Geometry X-Ray,Richard Albert,,Phase II,Digiray Corp,600000,,LaRC
Automated Information Mining of Large Software Collections for the Extraction of Reusable Code,Edward Hujsak,,Phase II,Perigee West Co,575585,,GSFC
Brazed Ceramic Bases for Gas Grain Simulation Facility Graphite Furnaces,Kailash Joshi,,Phase II,Oryx Technology Corp,599710,,GSFC
Imaging of Inlet Mass Capture in Hypersonic Engine Inlet Testing,Cecilia Martner,,Phase II,Los Gatos Research Inc.,595441,,ARC
High-Precision Interferometer for Deformable Mirror Testing,Bruce Maxfield,,Phase II,Industrial Sensors & Actuators,600000,,MSFC
Spacecrew Testing and Recording System,Lita Sam-Vargas,,Phase II,Sam Technology Inc,599991,,JSC
Tools for Software Safety Analysis in Aerospace Applications,Sergio Guarro,,Phase II,Advanced System Concepts Assoc,533487,,JSC
High-Performance Cadmium-Zinc-Tellurium Detectors and Arrays for X-Rays,Jack Butler,,Phase II,Aurora Technologies Corp,600000,,GSFC
Dual-Frequency Dual-Polarization Flat-Parabolic-Surface Antennas,Frances Bohn,,Phase II,Malibu Research Assoc,590009,,GSFC
Lightweight Reaction Wheels with Extended Momentum Capability,Joseph Garibotti,,Phase II,Applied Material Technologies Inc,593757,,GRC
A Robotic Enhancement System for Endoscopic Surgery,Yulun Wang,,Phase II,Computer Motion Inc,599967,,JPL
Graphite-Fiber-Reinforced-Composite Submillimeter Reflectors,James Stumm,,Phase II,ATK Space Systems Inc,599607,,JPL
Pump Impeller Test Method Using Dynamically Calibrated Magnetic Bearings,Denise Nicholson,,Phase II,Rotordynamics-Seal Research Inc,599642,,MSFC
Flexible Thin-Film Cadmium-Telluride Solar Cells,Vijay Kapur,,Phase II,International Solar Electric Technology,587640,,GRC
Tilt-Flaps Low-Inertia Communications Antenna,Frances Bohn,,Phase II,Malibu Research Assoc,594127,,JSC
High Performance X-Ray Optics,Eleonora Witteles,,Phase II,World-wide Innovative Technology Corp,595910,,MSFC
High-Precision Adaptive Mirror,Bruce Maxfield,,Phase II,Industrial Sensors & Actuators,600000,,JPL
Superconducting Tunnel Junctions with Multilayer Electrodes as Energy-Resolving X-Ray Detectors,William Tamblyn,,Phase II,Conductus Inc,462175,,GSFC
Noise Reduction System for General Aviation Aircraft,Craig Ward,,Phase II,Ultramet,495897,,GRC
30/20 GHz Transmitter/Receiver for Low-Cost Ka-Band Ground Terminals,Daniel Ch&#039;En,,Phase II,Microwave Monolithics Inc,600000,,GRC
Finite-Element Computational Fluid Dynamics Analysis for Turbulent and Chemically Reactive Flows around Aerospace Vehicles,S.S. Saghera,,Phase II,Engineering Computations,589000,,AFRC
Electronic Packaging Using Chip-on-Substrate Hermetic Coatings,Stanley Stuhlbarg,,Phase II,Engineering Technologies Assoc,589800,,JPL
Fuzzy Reinforcement Learning System Based on Genetic Algorithms,Hamid Berenji,,Phase II,Intelligent Inference Systems Corp,567896,,JSC
Long Wave Photomultiplier,Donald Leonard,,Phase II,EOO Inc,599861,,GSFC
Compact Airborne Particle-Sizing Sensor,James Trolinger,,Phase II,MetroLaser Inc.,510476,,ARC
Fault-Tolerant Environment-Control and Life-Support System,Michele Schreiner,,Phase II,Changing Scenes/Motive Power Development,597889,,GRC
Digital Design Derivation System for Hardware Synthesis,Bhaskar Bose,,Phase II,Derivation Systems Inc,593405,,LaRC
Ion Thruster Power Control Unit,Joseph Dodson,,Phase II,Space Power Inc,600000,,JPL
Optical Surface Contouring for Non-Destructive Inspection of Turbomachinery,W.C.L. Shih,,Phase II,PRI Research and Development,599859,,GRC
An On-Line Monitor of Microbial Ecosystems,Donald Barnby,,Phase II,Biolog Inc,600000,,KSC
Knowledge-Driven Automation of Computational Fluid Dynamics,Robert Bassett,,Phase II,ISX Corp,587930,,ARC
Inflatable and Rigidizable Space Structures,Roger Garrett,,Phase II,L'Garde Inc.,569199,,JPL
Channel-Electron-Multiplier Micro-Instrument for Particle Counting and Photometry,Scott Brylow,,Phase I,Altadena Instruments Corp,69706,,JPL
Exercise Device to Minimize the Effects of Long-Term Exposure to Microgravity,Dennis Keiser,,Phase I,Keiser Corp,67338,,ARC
On-Orbit Multiple-Input and Multiple-Output System Realization for Space Structures,Richard Taylor,,Phase I,Orincon Corp,69981,,LaRC
Optical Apparatus for Turbulence Characterization,Linda Papermaster,,Phase I,Opto-Knowledge Systems Inc. (OKSI),69257,,GRC
Nonscanning Confocal Camera for High-Speed Precise Surface Profiling,Patty Shaw,,Phase I,Physical Optics Corporation Applied Technology Division,69976,,LaRC
Oblique Detonation Wave Hy-Scram Engine for Hypersonic Propulsion Applications,Joseph Humphrey,,Phase I,Advanced Projects Research Inc,70000,,LaRC
Power and Spectral Efficient High-Data-Rate Modem,Daniel Ch&#039;En,,Phase I,Microwave Monolithics Inc,69592,,GRC
Use of Intermediate Foods to Reduce Storage Needs and Packaging Waste,Thomas Parks,,Phase I,Food & Agrosystems Inc,69231,,JSC
Structural Characterization of Metal-Matrix Composites Using Computed Tomography Data,Ed Lebaker,,Phase I,Advanced Research & Applications Corp,70000,,GRC
Reliable Furnace Joints for the Gas Grain Simulation Facility,Andrew Intrater,,Phase I,Oryx Technology Corp,70000,,GSFC
Infrared Acousto-Optic Tunable Filter,Phoebe Chang,,Phase II,Aurora Assoc,600000,,GSFC
Highly Efficient High-Power Amplifiers for Optical Communication,Gregory Lindholm,,Phase II,Spectra Diode Laboratories Inc,466465,,GSFC
Automated Engine Control and Facultative Fuel Injection System,Alvin Lowi,,Phase II,Lion Engineering Inc,394400,,AFRC
Nitrous-Oxide Hybrid-Rocket System Testing,Brian G. R. Hughes,,Phase II,American Rocket Co,598648,,SSC
Low-Noise Direct-Current SQUID Amplifier with Simplified Readout Electronics,William Tamblyn,,Phase II,Conductus Inc,507352,,GSFC
Smart Laser Igniter for Reaction-Control-System Thrusters,Judy Duncan,,Phase II,Duncan Technologies Inc,593070,,JSC
